timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
1745954756.748974,-93750.01117587223,-93750.01117587223,-93750.01117587223,-93750.01117587223,-93750.01117587223,-93750.01117587223,-93750.01117587223,93749.98882412778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745954756.749055,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155094.48559218473,-157156.1881489978,-154965.1360470219,-161043.20121326463,-156483.78062054882,-159512.03966284273,-154619.62278123174,-153792.67529161874
1745954756.7490969,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154974.72494539322,-157207.08307112256,-154989.85707638945,-161166.98517405812,-156264.51000744224,-159564.1192274236,-154655.22911014906,-153851.4156760473
1745954756.7491148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155134.49521475975,-157117.76550027914,-154970.74633488015,-161016.1108989848,-156563.53164476535,-159478.42263918195,-154635.13489188373,-153783.26520720308
1745954756.7491307,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154941.0632182435,-157247.18210067536,-154986.14668680987,-161194.5448749715,-156193.43146007438,-159598.09387899566,-154643.42738907665,-153862.4797895527
1745954756.7491748,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155165.81000874162,-157080.50514227213,-154974.2332070152,-160992.41804986217,-156629.42458741958,-159445.61027832155,-154648.21066239008,-153773.4974948761
1745954756.7491877,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154914.84462199744,-157283.5707406486,-154982.45864897475,-161216.82956419344,-156136.18864252433,-159628.76047238833,-154631.78213021543,-153871.73341175716
1745954756.7491956,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155190.10635496455,-157050.62085993538,-154979.46351521774,-160977.10710491028,-156680.5430269889,-159419.90577219793,-154662.38166837476,-153768.42364888475
1745954756.7492032,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154896.33737758844,-157310.39283399496,-154977.13893379437,-161229.14537538833,-156095.70963331577,-159650.57577497672,-154619.8910021652,-153875.71202227022
1745954756.7492104,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155200.2763986917,-157024.6704846228,-154979.75408789565,-160965.55125302688,-156707.90156220217,-159396.90582715344,-154670.58475858986,-153762.1428086928
1745954756.7492175,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154884.42389779378,-157323.11097659005,-154967.61709065642,-161228.0054364211,-156072.30735687105,-159659.27060356984,-154605.5858857138,-153871.30872861252
1745954756.749225,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155199.44938414686,-157008.2643041926,-154979.86584661793,-160962.53376752543,-156713.51185006046,-159382.57835895757,-154676.48561912603,-153759.30413714697
1745954756.749232,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154888.87189494038,-157331.09054936058,-154964.30903247703,-161223.44568055222,-156076.35302261746,-159664.61267049465,-154599.17093505515,-153868.96179544472
1745954756.7492392,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155192.34152941007,-157006.92319952528,-154983.30801526405,-160972.30147985238,-156701.73248073252,-159381.63958569046,-154683.83934305183,-153764.31092790497
1745954756.7492468,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154898.9078282008,-157323.84858415707,-154957.0223637846,-161205.9442646437,-156096.55899960507,-159656.09665585717,-154590.90078960668,-153858.43412380628
1745954756.7492537,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155174.7283547793,-157016.62385661888,-154986.21374204324,-160990.92048298367,-156668.51778847192,-159390.60263521704,-154688.44380240963,-153772.91634952027
1745954756.7492652,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154922.17599417877,-157308.91761886093,-154953.89311956087,-161183.81603763296,-156140.68134315984,-159641.2327457944,-154589.3361674948,-153848.062914379
1745954756.7492723,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155147.19100561037,-157034.99699056114,-154986.88429437688,-161014.92625652865,-156615.9688372575,-159406.74059471377,-154688.510857643,-153782.97463452513
1745954756.7492793,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154955.01070678362,-157286.0294325387,-154953.35667769393,-161157.15040649776,-156203.35563461253,-159619.90918158402,-154592.55481869637,-153836.9540973847
1745954756.7492867,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155110.48944121474,-157060.20975830674,-154983.91151236434,-161041.9048120862,-156546.0972840902,-159428.26532462423,-154683.12408722928,-153792.78705034102
1745954756.7492936,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154987.93482636628,-157249.37257163198,-154948.05931425802,-161120.49354559107,-156272.91426335744,-159586.04628873424,-154593.15831579667,-153818.42450123126
1745954756.7493012,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155066.56826336007,-157090.96575867722,-154978.16711403933,-161070.98443162258,-156463.01584994982,-159454.39451389248,-154672.7081743131,-153802.1077277789
1745954756.7493088,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155026.4915855517,-157208.42417578987,-154945.95825027922,-161083.38964979525,-156353.04526722973,-159548.7635789828,-154598.65684493267,-153800.9007335783
1745954756.749316,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155027.02802741862,-157133.34466616448,-154977.80948612804,-161107.75305125155,-156380.91789256549,-159491.11843003254,-154665.89089225422,-153818.31274250898
1745954756.7493231,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155069.4963418837,-157167.83340785903,-154948.75221833613,-161050.1526057902,-156438.96537291593,-159512.77727040974,-154610.3468072828,-153787.66850086077
1745954756.74933,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154988.62773044442,-157177.601120186,-154976.60249192745,-161142.9346970242,-156299.84811542608,-159529.2058025844,-154657.28547063895,-153833.86955664988
1745954756.749337,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155109.617723181,-157126.59443933898,-154951.9261660488,-161019.3071984419,-156520.77275762236,-159476.20981648087,-154622.9978946445,-153775.1515239658
1745954756.7493436,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154948.3275351915,-157216.33669332703,-154969.65109940185,-161170.06971479295,-156219.49359410926,-159561.74994251132,-154641.92982219814,-153842.92201315428
1745954756.7493503,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155140.4184270404,-157083.14264811788,-154951.38972418188,-160988.41708760467,-156589.07968867777,-159437.45189159535,-154632.43033080464,-153760.4440761142
1745954756.7493572,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154913.74938651914,-157250.51251059922,-154961.3362504645,-161190.65567143628,-156150.56081420908,-159589.8684370361,-154625.83656619032,-153848.80052194602
1745954756.749364,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155167.59814829804,-157048.43038897877,-154954.76483759462,-160967.87583445024,-156647.23892775047,-159407.0311673917,-154645.19317688863,-153751.99511671008
1745954756.749371,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154891.28588334154,-157280.95558654732,-154956.1282940064,-161206.77127918857,-156101.6999008298,-159614.9247425705,-154613.81132767338,-153854.3661063154
1745954756.7493792,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155185.2336746733,-157020.6248188764,-154957.75997135162,-160954.59889824377,-156686.82386718082,-159382.93598686886,-154656.72667702756,-153746.60834629636
1745954756.7493863,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154879.0147756356,-157302.97205483582,-154951.3673724374,-161214.7061484702,-156072.93320571582,-159632.44851022345,-154603.75304266848,-153856.69068773874
1745954756.749393,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155195.85075328956,-157005.04565299102,-154963.61612839892,-160952.76605519844,-156709.39912908067,-159369.8155128736,-154669.44481962261,-153747.54711956347
1745954756.7494,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154878.56774074648,-157317.09835733156,-154948.4169421693,-161215.44375603722,-156066.16062714584,-159643.24440279536,-154596.66753967616,-153856.6683359943
1745954756.7494068,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-155192.94502651037,-156997.3119494095,-154966.6336139004,-160957.3928663007,-156707.1863063796,-159363.2664517482,-154677.37968890427,-153749.82699749793
1745954756.7494135,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,187500.0,-154890.03418565204,-157322.06044460065,-154947.2770032021,-161208.73823270062,-156082.43269710933,-159645.92661213002,-154593.4265367301,-153854.54492027103
